Idx,Value
2312,-0.03195152951463335
2313,0.003038762604457182
2314,0.04301756413610476
2315,0.08074958805465754
2316,0.11001341958305524
2317,0.12833028654713782
2318,0.13685240746502098
2319,0.1385919396028063
2320,0.13689935716507884
2321,0.1346855889910975
2322,0.13410931484259384
2323,0.13645175151533148
2324,0.14207110252650879
2325,0.1504357363664782
2326,0.1602437457681151
2327,0.1695569132871384
2328,0.1758013873164079
2329,0.17563250227595192
2330,0.16519207238802372
2331,0.1416277707947325
2332,0.1052961123373791
2333,0.06002965844889659
2334,0.010957043770897205
2335,-0.03759441374009862
2336,-0.08283749102333553
2337,-0.12343951109076405
2338,-0.15920914273898365
2339,-0.1907561179794261
2340,-0.21914480254259638
2341,-0.24554566324887117
2342,-0.2709220010977275
2343,-0.2958121959622016
2344,-0.32024483685520033
2345,-0.34375456754532424
2346,-0.36540242481016205
2347,-0.38371118278623406
2348,-0.3965229184531994
2349,-0.4009442865713391
2350,-0.3936905184485728
2351,-0.3721111271453639
2352,-0.3356817207814348
2353,-0.2868723904618489
2354,-0.23039726472722608
2355,-0.17141164258558544
2356,-0.11408469248451611
2357,-0.061160988535555655
2358,-0.014189423512197631
2359,0.026070577375350398
2360,0.05933334234707135
2361,0.08562125502078866
2362,0.1052106935880427
2363,0.11863850415897399
2364,0.1267471308307376
2365,0.1307717638113243
2366,0.13245719098365247
2367,0.13412169066242047
2368,0.13849064500272765
2369,0.14810740253797278
2370,0.16431224727736002
2371,0.18608177424716124
2372,0.20931503429307688
2373,0.22750333609302023
2374,0.23425650382148308
2375,0.22611226494740055
2376,0.20333407457698405
2377,0.1687155253956012
2378,0.12600214403682267
2379,0.07886032432524935
2380,0.030403744737290805
2381,-0.01696589091397244
2382,-0.061589468993463264
2383,-0.10255728879699404
2384,-0.13973514482550758
2385,-0.17377846974518518
2386,-0.20601131926164748
2387,-0.2380164944397069
2388,-0.270944211442609
2389,-0.30487378188323955
2390,-0.3387049637857869
2391,-0.37064843968329025
2392,-0.39881117214415507
2393,-0.4214179105059974
2394,-0.4366880864361332
2395,-0.4426417089687124
2396,-0.4371167723841157
2397,-0.4182287355751266
2398,-0.38527744411902204
2399,-0.33960502758812644
2400,-0.28462818803586576
2401,-0.22486215497405088
2402,-0.16465809051954727
2403,-0.10745325917844933
2404,-0.05569543325245914
2405,-0.011096640307387655
2406,0.025184448682028442
2407,0.0525789658414481
2408,0.07121590814841768
2409,0.08191252834633998
2410,0.08605081813785519
2411,0.08546005175942789
2412,0.08236667865276127
2413,0.07936607672711954
2414,0.07929440221026166
2415,0.08486476884734749
2416,0.0980188821673914
2417,0.11907979161887744
2418,0.14588316329231904
2419,0.17334372802447706
2420,0.19443374558231594
2421,0.20295074531707746
2422,0.19622728429919778
2423,0.17553988327787545
2424,0.14455276302514436
2425,0.10755831946041063
2426,0.06842044990879582
2427,0.030157058990111014
2428,-0.005158869773421945
2429,-0.036411137306382964
2430,-0.06346335793440211
2431,-0.08718165025235147
2432,-0.10935737537048182
2433,-0.13238408533897206
2434,-0.15858312482063192
2435,-0.1892656118247365
2436,-0.22398923421182562
2437,-0.2606328474201957
2438,-0.29628136969421875
2439,-0.32812171730055195
2440,-0.3537757083322123
2441,-0.3712198171168472
2442,-0.3786919679810432
2443,-0.3748370137859882
2444,-0.3590971649605674
2445,-0.3320950516995268
2446,-0.2956547012297404
2447,-0.2523432825093723
2448,-0.20479260586749307
2449,-0.1551794583258821
2450,-0.10508310368165952
2451,-0.055742319672703454
2452,-0.008555456345781878
2453,0.03458916835168078
2454,0.07161107422068048
2455,0.10101731092490747
2456,0.122453002089598
2457,0.13669507751655968
2458,0.14535665995249558
2459,0.15059112099735503
2460,0.15483997907297012
2461,0.16053639798495606
2462,0.16970097494184183
2463,0.18346302890711932
2464,0.20160178918849145
2465,0.22221092342707757
2466,0.2416481836051175
2467,0.25502997801514204
2468,0.2574252838015917
2469,0.24545865744045084
2470,0.21853725786193642
2471,0.17890616534001336
2472,0.13052424914811805
2473,0.07763923886238468
2474,0.023846043286496546
2475,-0.028275801539919435
2476,-0.07719684888414304
2477,-0.12234758905772793
2478,-0.16396790824392887
2479,-0.2028724259207
2480,-0.24010208368989988
2481,-0.2765054085300356
2482,-0.31238886164826746
2483,-0.34739469648031257
2484,-0.38064269084015806
2485,-0.41098834070917595
2486,-0.43718656550243107
2487,-0.45785845510533485
2488,-0.47130929701566576
2489,-0.47535250974534227
2490,-0.46739521427113456
2491,-0.44509780619256195
2492,-0.4076298853529653
2493,-0.3567778602289482
2494,-0.29683254534027087
2495,-0.23321417741414127
2496,-0.170942169072958
2497,-0.11382949714378177
2498,-0.06438979868889075
2499,-0.024042025628115877
2500,0.006675955307146367
2501,0.027944218029895697
2502,0.040514408172792955
2503,0.04557597274209991
2504,0.04467090736915399
2505,0.03968603930605544
2506,0.03291014258561042
2507,0.027081177943343505
2508,0.025276020683079697
2509,0.030479324681036382
2510,0.044808831846438725
2511,0.06856514980503806
2512,0.09931342246934757
2513,0.13147991569089362
2514,0.15761504735580018
2515,0.1716013981642842
2516,0.1713354363964044
2517,0.15859939746836735
2518,0.13716104294119258
2519,0.11109665646109572
2520,0.08395326445280059
2521,0.058464471438131334
2522,0.03647050940898567
2523,0.018856020920727162
2524,0.005456026055771948
2525,-0.005022243720355144
2526,-0.014954892823400297
2527,-0.027510505448065995
2528,-0.04596711638967201
2529,-0.0725335361088277
2530,-0.10707402550363587
2531,-0.14685894284393827
2532,-0.18780867414151733
2533,-0.2260423094507179
2534,-0.25859847744781034
2535,-0.2834505918731724
2536,-0.29936604631598845
2537,-0.305877561467238
2538,-0.3033390600431835
2539,-0.29290911686058346
2540,-0.2763380208718246
2541,-0.25556624784439075
2542,-0.23224394831416567
2543,-0.20728849158549165
2544,-0.18057774602390797
2545,-0.15092764244396029
2546,-0.1166327032186324
2547,-0.07678685280593367
2548,-0.032757691844495646
2549,0.011822366038183452
2550,0.052944061273508765
2551,0.08808757214904418
2552,0.11668799682192202
2553,0.13962379455840157
2554,0.15851411357855155
2555,0.1751448750213656
2556,0.19105203879448227
2557,0.20725052766205723
2558,0.22411971550934537
2559,0.24144537580472356
2560,0.2585689075514943
2561,0.2745323298582453
2562,0.2880673996889162
2563,0.2973186958849
2564,0.29944702322773703
2565,0.29083103213111344
2566,0.2686387069140395
2567,0.23272694810138456
2568,0.18571621845322914
2569,0.13144030413189967
2570,0.07351237476649038
2571,0.014684694090667541
2572,-0.043235253606891386
2573,-0.09921430368296263
2574,-0.15273554992052124
2575,-0.20354749871050679
2576,-0.25148329938758424
2577,-0.29637569753080156
2578,-0.33804843186758465
2579,-0.37633553755679794
2580,-0.4110804687497285
2581,-0.44208825589638356
2582,-0.4690314395986046
2583,-0.4913312647849463
2584,-0.5080250119655938
2585,-0.5176040945086405
2586,-0.517861713205057
2587,-0.505964670569945
2588,-0.47914221511966765
2589,-0.4362026976414119
2590,-0.37917224166916913
2591,-0.3135087034213208
2592,-0.2463063884552437
2593,-0.18388252448520018
2594,-0.13038905874932627
2595,-0.08773959064499755
2596,-0.056214605236755096
2597,-0.035135792580810274
2598,-0.023346166288297526
2599,-0.019466479504867032
2600,-0.021980637864349666
2601,-0.02921001545145643
2602,-0.039220521441004415
2603,-0.049697292077330764
2604,-0.057852674969242575
2605,-0.06050838958016548
2606,-0.054531448303596464
2607,-0.03767281445988277
2608,-0.00963587578191357
2609,0.026896874869265355
2610,0.06598256941813217
2611,0.10022997676998802
2612,0.12431471803164723
2613,0.1370131820076703
2614,0.1403467638122
2615,0.13768336470209971
2616,0.13241142050829963
2617,0.12734179495820377
2618,0.12448553532197265
2619,0.12495835592995468
2620,0.1289348206386266
2621,0.1356684237814572
2622,0.14358973242004713
2623,0.1504109498476996
2624,0.15312733217944335
2625,0.14805408422730765
2626,0.1315685166979542
2627,0.10203881035724317
2628,0.06144465414688176
2629,0.014483718217438496
2630,-0.033842955720078595
2631,-0.07977851984529968
2632,-0.12111951037910873
2633,-0.15699856448253463
2634,-0.18757484041397987
2635,-0.21372485320714238
2636,-0.23671925939387095
2637,-0.2578831527824528
2638,-0.27827857179474685
2639,-0.2984723578244359
2640,-0.3184289481844375
2641,-0.33749491868497056
2642,-0.35437830595293934
2643,-0.3670511867670308
2644,-0.3726538616530663
2645,-0.36770981635329464
2646,-0.34906396309210896
2647,-0.3155158097666439
2648,-0.26906299728352195
2649,-0.21438559720705183
2650,-0.15686606497511457
2651,-0.1008396281707417
2652,-0.04901072146112614
2653,-0.002725773632383534
2654,0.037506671786666834
2655,0.07159438275617151
2656,0.09962879260588373
2657,0.12181318414221665
2658,0.13849202961788815
2659,0.15023301161533348
2660,0.15794112248633974
2661,0.16299457881191395
2662,0.16734621017294712
2663,0.1734271070184251
2664,0.18361611777431205
2665,0.19918014357061725
2666,0.21899066163264697
2667,0.23881238774552457
2668,0.25224355744450117
2669,0.25344208037116844
2670,0.23964622565857902
2671,0.2115289593689669
2672,0.17191449137846196
2673,0.12438311687307822
2674,0.07241453356898175
2675,0.01898918735705493
2676,-0.033560226614257276
2677,-0.08358249121436442
2678,-0.13010209735336603
2679,-0.172812614418236
2680,-0.2120592971363252
2681,-0.24872803002405028
2682,-0.2839213550895988
2683,-0.31842609386751836
2684,-0.35224476681960326
2685,-0.3845453157174716
2686,-0.4140219047823771
2687,-0.43926102736895584
2688,-0.45881007114339034
2689,-0.4709953391255411
2690,-0.47370736924503654
2691,-0.46442929382483317
2692,-0.44083284052579624
2693,-0.40204084268175705
2694,-0.3498814030809868
2695,-0.28890853283306167
2696,-0.22490587588792568
2697,-0.16307563299572236
2698,-0.10709795200581704
2699,-0.059147476775418414
2700,-0.020310571658398485
2701,0.009065947319927273
2702,0.029220468671621928
2703,0.040912191337158434
2704,0.04534541940575258
2705,0.044092987754934546
2706,0.039071827462608365
2707,0.032579862991432236
2708,0.02733120354252566
2709,0.02635064722889177
2710,0.032557884692475496
2711,0.04797939693434887
2712,0.07272015130951484
2713,0.10397001973729804
2714,0.1357404032036175
2715,0.1605406241175425
2716,0.17275287332320288
2717,0.17089088809008926
2718,0.15705798375444888
2719,0.1350516123411458
2720,0.1088511830443925
2721,0.08187826510472415
2722,0.05673869335614711
2723,0.03514398615663353
2724,0.0178514567466351
2725,0.004580825935732537
2726,-0.006050013611114601
2727,-0.01647317966080706
2728,-0.029872299840335712
2729,-0.049459413188762395
2730,-0.07722848496376904
2731,-0.11270654331304536
2732,-0.15290315436165072
2733,-0.1937092980580529
2734,-0.23137873284297286
2735,-0.263111834372526
2736,-0.2870113544835513
2737,-0.30194555488952307
2738,-0.30753473107688384
2739,-0.30420677268495194
2740,-0.2931642017387948
2741,-0.27615417561592304
2742,-0.2550638365529493
2743,-0.23145159549446406
2744,-0.2061231878792098
2745,-0.17884724165344928
2746,-0.14837376591704146
2747,-0.11305804123355402
2748,-0.07226150674687781
2749,-0.02772634068610182
2750,0.01672748389887784
2751,0.057218542935551044
2752,0.09150263305240788
2753,0.11924998347118418
2754,0.14147399458988405
2755,0.15984408286628266
2756,0.1761403797657229
2757,0.1918610052613535
2758,0.20797107268962856
2759,0.22480404129960058
2760,0.24211149866087506
2761,0.25920855749044336
2762,0.2751021801057881
2763,0.288452319589377
2764,0.2972680149221674
2765,0.29853814930229605
2766,0.28859156413273807
2767,0.2648363122477184
2768,0.2275286747057489
2769,0.1795529521653569
2770,0.12478785951382716
2771,0.06676482825550561
2772,0.008118872777182363
2773,-0.049450370655609754
2774,-0.10499211004955297
2775,-0.15804398127990776
2776,-0.20838593484947057
2777,-0.2558671488556845
2778,-0.30032779894776374
2779,-0.3415939658567703
2780,-0.3794968481409382
2781,-0.4138692224761034
2782,-0.4444940190818575
2783,-0.471008359424748
2784,-0.49278566698992965
2785,-0.5088026254644638
2786,-0.5174752414719206
2787,-0.5165186147960369
2788,-0.5030696823247621
2789,-0.4744681544811461
2790,-0.42983238247017885
2791,-0.3715966166057781
2792,-0.3054858704408373
2793,-0.2385791079236888
2794,-0.17697378760474033
2795,-0.12456144510780484
2796,-0.08305667451901712
2797,-0.05262221774376172
2798,-0.03252265700911587
2799,-0.02157705445206581
2800,-0.018393748574842442
2801,-0.0214417300037007
2802,-0.02901692071392612
2803,-0.0391452135957104
2804,-0.049458192078391104
2805,-0.05711428114263783
2806,-0.05891446085514064
2807,-0.051785383605608054
2808,-0.033651644667388333
2809,-0.004509935464781359
2810,0.03257763531939942
2811,0.0713654160273731
2812,0.10450675405344632
2813,0.127084320863564
2814,0.13832210194262867
2815,0.14049445151299605
2816,0.13703641035628675
2817,0.13130611936854622
2818,0.12604576044249158
2819,0.12318236729862016
2820,0.12373876660533295
2821,0.12779170294696326
2822,0.13449792351669698
2823,0.14219553120012302
2824,0.1485015313413734
2825,0.15030870902094737
2826,0.14387477053870384
2827,0.1257116400511101
2828,0.09459491148910522
2829,0.05294646725067067
2830,0.005630018398509175
2831,-0.04245245268086763
2832,-0.08773266391520589
2833,-0.12818206883880465
2834,-0.16307062169310196
2835,-0.19265945424974995
2836,-0.21789496560231103
2837,-0.24008558754018192
2838,-0.26056184822927236
2839,-0.28036211073499934
2840,-0.30000771248402797
2841,-0.31940261920437096
2842,-0.3378174514900481
2843,-0.35385920345588173
2844,-0.36536658828611035
2845,-0.36933846542134846
2846,-0.36224094490337455
2847,-0.34109374114027075
2848,-0.305163448853564
2849,-0.2570005293584045
2850,-0.20158433397958875
2851,-0.1442297809932552
2852,-0.08899431615645614
2853,-0.03828669273340848
2854,0.0067668008619962425
2855,0.04579206252222134
2856,0.07876882327898337
2857,0.10582472033575813
2858,0.1271836127988287
2859,0.14320826397685438
2860,0.1544921479601496
2861,0.16198187596740282
2862,0.16711603889043466
2863,0.17190995565605724
2864,0.17880340108839518
2865,0.19003481330153196
2866,0.20649627262393086
2867,0.22647013306735225
2868,0.24515853432865095
2869,0.25605081941469704
2870,0.25382881595615253
2871,0.2365158580107355
2872,0.2053604484459578
2873,0.1634256116786583
2874,0.11430075264930198
2875,0.061367229345954656
2876,0.007470361115359533
2877,-0.04519713941139267
2878,-0.09511667588882229
2879,-0.14143468769666334
2880,-0.18395361824384138
2881,-0.22310270924811695
2882,-0.25979709261933
2883,-0.2950775437325178
2884,-0.3295791606317861
2885,-0.3631350953982786
2886,-0.39482136176038646
2887,-0.4233379269400868
2888,-0.4473103257987099
2889,-0.46528676822301474
2890,-0.47552721395531766
2891,-0.4758102637933414
2892,-0.4635485007966414
2893,-0.43654089412795233
2894,-0.394358273559628
2895,-0.33948506004465917
2896,-0.2769928876115154
2897,-0.21279448296841558
2898,-0.15188939869512855
2899,-0.09763159647669475
2900,-0.05189380820549984
2901,-0.01552121616248811
2902,0.011338718210004472
2903,0.029095324280053517
2904,0.03864472601792226
2905,0.0412914662924014
2906,0.038685377449470724
2907,0.03281820690761164
2908,0.02607405213990277
2909,0.021254944019712608
2910,0.02142804243642586
2911,0.02942911111141984
2912,0.046997511533399434
2913,0.07371274498432417
2914,0.10606296251804581
2915,0.13750089550884034
2916,0.16062879015242076
2917,0.1706262055241974
2918,0.16691051976385268
2919,0.1520990719200759
2920,0.13009775895037168
2921,0.1047738925662913
2922,0.07935872946518062
2923,0.05624956527150979
2924,0.03694063735443239
2925,0.021954867128230412
2926,0.010757559011797169
2927,0.001707934323957831
2928,-0.007853799924139508
2929,-0.02125210841394433
2930,-0.04165863326390324
2931,-0.07074657946042394
2932,-0.10751690303194587
2933,-0.14855173389532317
2934,-0.18961193211455168
2935,-0.22703575488123032
2936,-0.25818098301464437
2937,-0.28133032059601976
2938,-0.2955614663498345
2939,-0.3007338204529723
2940,-0.29750857716849877
2941,-0.28725676536853006
2942,-0.27178216163326874
2943,-0.2529036428036858
2944,-0.23199915845726365
2945,-0.20960136121714315
2946,-0.1851347954153043
2947,-0.15697383249262606
2948,-0.12315716779185587
2949,-0.08292866635574775
2950,-0.038170294841286194
2951,0.007035968479365456
2952,0.048596644887452134
2953,0.08414835483956072
2954,0.11329516048685302
2955,0.1369923517762837
2956,0.15682997664972992
2957,0.17447776966496217
2958,0.1913067088000254
2959,0.2081742296113512
2960,0.22537084444090605
2961,0.2427056055918066
2962,0.2596619358693981
2963,0.2755077185606953
2964,0.28921835763521936
2965,0.2991109555620713
2966,0.3023487560733392
2967,0.29511570945683296
2968,0.27431778021195813
2969,0.23962674421927618
2970,0.19355766896344395
2971,0.1398761898544171
2972,0.08215749210883322
2973,0.02315487803806619
2974,-0.03527803736067675
2975,-0.09201905775010968
2976,-0.14643411957673202
2977,-0.19815345809795884
2978,-0.2469203773817299
2979,-0.2925243631654481
2980,-0.33479203960932974
2981,-0.3735916926362287
2982,-0.40881334814868936
2983,-0.44030596254991405
2984,-0.46777869499184277
2985,-0.4906925544322147
2986,-0.5081482775444615
2987,-0.5187382234225189
2988,-0.5203807196565935
2989,-0.5103240432763481
2990,-0.485699578235177
2991,-0.444926499054459
2992,-0.38946836497136594
2993,-0.3244029215843771
2994,-0.2568532527022493
2995,-0.19344993598983956
2996,-0.1386907607696299
2997,-0.0947313131332461
2998,-0.061982456330605014
2999,-0.03982476299444919
3000,-0.027125797408453663
3001,-0.022518734906014488
3002,-0.024499578465585013
3003,-0.03141020318949696
3004,-0.04135427013907393
3005,-0.05207696109317435
3006,-0.06086267753683068
3007,-0.06457676386714797
3008,-0.06003347782646719
3009,-0.04477847518107885
3010,-0.018147460848540676
3011,0.017664556764464583
3012,0.057138501630760445
3013,0.09290479686599529
3014,0.11917506924470089
3015,0.1341425890789093
3016,0.13945929068576304
3017,0.13836541843026343
3018,0.13426028350354638
3019,0.13002237032554476
3020,0.12774959928223154
3021,0.12865213944644233
3022,0.13300507114111929
3023,0.14016988753414258
3024,0.1486974824084247
3025,0.15644387067027837
3026,0.16057232238571728
3027,0.15751521792700574
3028,0.14350858594746252
3029,0.116372738966965
3030,0.07742339056657715
3031,0.031052735143750725
3032,-0.017640019630451545
3033,-0.06464159563292847
3034,-0.1075009168981794
3035,-0.14515672338636731
3036,-0.17762430254503547
3037,-0.20567567045722926
3038,-0.23050983630936464
3039,-0.25341061702818485
3040,-0.27542850449584316
3041,-0.29714875530219653
3042,-0.3185869460972772
3043,-0.3391825603358983
3044,-0.35779465167816177
3045,-0.3726166823785459
3046,-0.3810522975404666
3047,-0.3797998191782535
3048,-0.36553949509131345
3049,-0.3363781540042202
3050,-0.29331821306858286
3051,-0.2403368111212869
3052,-0.1827617959209516
3053,-0.1253578238512489
3054,-0.07139165390282959
3055,-0.022682068821132193
3056,0.01994086201427802
3057,0.056193092343520476
3058,0.08606316848064902
3059,0.10970469684199696
3060,0.12743812427773102
3061,0.13980951624063484
3062,0.14768367883273897
3063,0.1523673573425411
3064,0.155726830387099
3065,0.16017056899586282
3066,0.16827554554294277
3067,0.18190283145420585
3068,0.20096023069748004
3069,0.22238577178592803
3070,0.24032247587151773
3071,0.24822427443595255
3072,0.24179989024329068
3073,0.2203828252637871
3074,0.18613766330360643
3075,0.14253494320456347
3076,0.09322177495908494
3077,0.0414439019240945
3078,-0.010185864949484034
3079,-0.05975260550696846
3080,-0.10604261097190124
3081,-0.14854197056941285
3082,-0.18743888705564019
3083,-0.2235637725476504
3084,-0.2581354755129547
3085,-0.29224490309645385
3086,-0.32626448693348603
3087,-0.35959010193891977
3088,-0.3909096825383366
3089,-0.41867991740262495
3090,-0.4413659815778938
3091,-0.4573528433250179
3092,-0.4647215585379439
3093,-0.4611544828257956
3094,-0.4442661172742464
3095,-0.4125629291553756
3096,-0.36670476267607577
3097,-0.3100484890152427
3098,-0.24776075107182244
3099,-0.18513723885097386
3100,-0.12636356771120438
3101,-0.07420644611394066
3102,-0.030290080707821014
3103,0.004557138976109514
3104,0.03013622040471414
3105,0.04684059209826083
3106,0.055606758438265264
3107,0.05782086329655938
3108,0.055246522716984166
3109,0.05001882696239388
3110,0.04467379887601384
3111,0.04210440216888877
3112,0.045282504391423735
3113,0.05663512757794535
3114,0.07712953318291549
3115,0.10526026149949991
3116,0.13636421675404925
3117,0.16330930785440448
3118,0.179280786840886
3119,0.18088483105565775
3120,0.16886330564610075
3121,0.14656036510366524
3122,0.1180976836423585
3123,0.0872785242048146
3124,0.057145799113082006
3125,0.029855816898893616
3126,0.0066336471052683595
3127,-0.012288924071792735
3128,-0.027748272047607766
3129,-0.04165282595276939
3130,-0.05678110556856451
3131,-0.07621534714740473
3132,-0.10230613225039371
3133,-0.13544850728346783
3134,-0.17360148594912764
3135,-0.21318257444577465
3136,-0.25050540066498694
3137,-0.2825878527843637
3138,-0.3072349687427172
3139,-0.32290271059063375
3140,-0.32867879736710187
3141,-0.32441327424130945
3142,-0.3108387430811494
3143,-0.28948560539967433
3144,-0.2623314113812965
3145,-0.23129968910910703
3146,-0.19778454767718953
3147,-0.16233914515960782
3148,-0.12466649996695005
3149,-0.08411939841411392
3150,-0.04078177146275901
3151,0.0035259275940773566
3152,0.04555452558370019
3153,0.08223473971659864
3154,0.11199673798432436
3155,0.13494477678789613
3156,0.15236657681620158
3157,0.16616514675404875
3158,0.17839117040726357
3159,0.19085309466514247
3160,0.20479168890062913
3161,0.22065659189685272
3162,0.23802707970112957
3163,0.2556778114486512
3164,0.27172436567226677
3165,0.283725825904186
3166,0.28868495916988096
3167,0.2832187873981642
3168,0.26449828624122906
3169,0.23182029189760947
3170,0.18725437267861994
3171,0.13458503695209997
3172,0.07776616637687948
3173,0.019991799141758852
3174,-0.036581456429026736
3175,-0.09076639580578572
3176,-0.14212596320051055
3177,-0.19068764338998495
3178,-0.23665120071911114
3179,-0.2801573018387468
3180,-0.32117069109340646
3181,-0.35948057043197984
3182,-0.39476334499093024
3183,-0.4266313420681694
3184,-0.45461475553732944
3185,-0.47806625619032245
3186,-0.4960064041984764
3187,-0.5069348847818184
3188,-0.5086701744647513
3189,-0.498422576882295
3190,-0.47346961959705347
3191,-0.4326025645508952
3192,-0.37762938274596614
3193,-0.3135385424876007
3194,-0.24691139801188125
3195,-0.18382142152295775
3196,-0.12855467612832913
3197,-0.08339897973138685
3198,-0.04904628196017628
3199,-0.02513983975615254
3200,-0.010723107212135718
3201,-0.004521993118923301
3202,-0.005072583942216433
3203,-0.010729183984479503
3204,-0.019588192095915922
3205,-0.02936664668349754
3206,-0.037307116134576684
3207,-0.04025253180283662
3208,-0.03506967482067764
3209,-0.019463448642444304
3210,0.006996420418276329
3211,0.04187135936979868
3212,0.07944693445483499
3213,0.11224912406920887
3214,0.13450904031478253
3215,0.14457493886965772
3216,0.14433796643105448
3217,0.1372823727654729
3218,0.12701576375697812
3219,0.11659411680190059
3220,0.10828416264349068
3221,0.1034667201090449
3222,0.10256674507949393
3223,0.10501422724964288
3224,0.10927471530822586
3225,0.11293933256357282
3226,0.11281964803256392
3227,0.1051719387017952
3228,0.08658095824991642
3229,0.055778717954815996
3230,0.014979650098805568
3231,-0.03110692827993802
3232,-0.07756810588214691
3233,-0.12071633753495989
3234,-0.15835250344386556
3235,-0.18955860117988607
3236,-0.2144364875456986
3237,-0.23386319294915228
3238,-0.24922196899339352
3239,-0.26208301752677293
3240,-0.27385532966373144
3241,-0.28546808680523567
3242,-0.2971427957140782
3243,-0.30826841289424667
3244,-0.3173211571989028
3245,-0.3217819509598048
3246,-0.3182002776311195
3247,-0.3028630267685366
3248,-0.27343357347740305
3249,-0.23079528981245737
3250,-0.17922878556883717
3251,-0.12439761537263708
3252,-0.0710206882147789
3253,-0.02188991268471002
3254,0.021882076251486113
3255,0.06019363752867336
3256,0.09337677437691141
3257,0.12185036777161215
3258,0.14597578807150685
3259,0.16605152642823337
3260,0.1823947065908047
3261,0.1954751184799898
3262,0.20607707543627785
3263,0.2154444887018089
3264,0.22527841826525452
3265,0.23732540159513765
3266,0.2523308570162736
3267,0.26864549927415515
3268,0.2816594693407935
3269,0.28537253476479957
3270,0.2753964811607412
3271,0.2506868728210276
3272,0.2129728598269236
3273,0.1653149491723418
3274,0.11103703978475786
3275,0.05319798003769001
3276,-0.005622757358554286
3277,-0.06339838394053852
3278,-0.11866462796975671
3279,-0.17049883034217325
3280,-0.21848530097466046
3281,-0.26266618832791644
3282,-0.30344178766333313
3283,-0.3413586751541267
3284,-0.37678899520093523
3285,-0.40966438702355856
3286,-0.4394595737532721
3287,-0.4653719444162434
3288,-0.48643725267142035
3289,-0.5014377730135802
3290,-0.5086635499226315
3291,-0.5057018494707719
3292,-0.4895765421474775
3293,-0.4577101818475746
3294,-0.40978368000378834
3295,-0.34923517142488975
3296,-0.28258584742341625
3297,-0.21687612989675795
3298,-0.15744481737156488
3299,-0.10729519669885769
3300,-0.06757105297842478
3301,-0.03827562446288009
3302,-0.018783308461452836
3303,-0.008093342663447816
3304,-0.004934467631555872
3305,-0.007806403728103174
3306,-0.014972746341266689
3307,-0.024395296068762163
3308,-0.03362670396427396
3309,-0.03974471297219329
3310,-0.039507125288321766
3311,-0.029932939097356205
3312,-0.009319377545325839
3313,0.021577593358630798
3314,0.05867262146394358
3315,0.0950284861404886
3316,0.12360047159128595
3317,0.1405128867443181
3318,0.14592095084779685
3319,0.14255867614138223
3320,0.1339961771576219
3321,0.12359724575985062
3322,0.11407145657726288
3323,0.10730209127960133
3324,0.10426022148222097
3325,0.1049492916351117
3326,0.10839619965213361
3327,0.11270228960779698
3328,0.11511517445495448
3329,0.11212409788213723
3330,0.09990872672037915
3331,0.07573820157826032
3332,0.03989185116985048
3333,-0.004009269841577725
3334,-0.05092406031698425
3335,-0.09643820588352739
3336,-0.13756390101445992
3337,-0.1727062305373728
3338,-0.2014160944876036
3339,-0.22414672431613256
3340,-0.24200814423101782
3341,-0.2564795091048476
3342,-0.26907669905649895
3343,-0.2810157794423077
3344,-0.2929335240394433
3345,-0.30470618920485865
3346,-0.3153457450288841
3347,-0.32290844191290596
3348,-0.32443708115455067
3349,-0.3162274079572866
3350,-0.2949191996157876
3351,-0.25939782989956395
3352,-0.21212783067893728
3353,-0.1583006506394827
3354,-0.10341361599539395
3355,-0.05142103507364362
3356,-0.004353595304753906
3357,0.03717137922837817
3358,0.07328547560786353
3359,0.10438541172180801
3360,0.13087746251822244
3361,0.15309791765897854
3362,0.17134894064612144
3363,0.18600577450491063
3364,0.19766711148688032
3365,0.2073208490338043
3366,0.21645180470022352
3367,0.22690189966672042
3368,0.24019941269566783
3369,0.25628220543533636
3370,0.2722542415829725
3371,0.28258895193452854
3372,0.2815387989262708
3373,0.26596200724889596
3374,0.2360767584535168
3375,0.19431718082264182
3376,0.14395113763150985
3377,0.08824171638637344
3378,0.030071589820160984
3379,-0.028199362106623722
3380,-0.08477491547837167
3381,-0.13841695837318896
3382,-0.18841893362454076
3383,-0.2345693278768161
3384,-0.2770900787876513
3385,-0.316495224562383
3386,-0.35331772358800434
3387,-0.38777321432355766
3388,-0.4195778045684635
3389,-0.448043296833646
3390,-0.47227368462761055
3391,-0.4912081746092868
3392,-0.5034576679400045
3393,-0.5070523864968329
3394,-0.49932385888140307
3395,-0.47731403319754606
3396,-0.43912301097442075
3397,-0.38582006095605303
3398,-0.322220959052736
3399,-0.2553072873198582
3400,-0.19157931197604758
3401,-0.13544433012669685
3402,-0.08911486243555518
3403,-0.05324701075099232
3404,-0.027590755944277214
3405,-0.01138417155765887
3406,-0.0035311527328954696
3407,-0.0026765938386823515
3408,-0.007233032016557717
3409,-0.01535446269537205
3410,-0.02485258979690985
3411,-0.0330943799477582
3412,-0.03700067444238585
3413,-0.033350664011589065
3414,-0.01954592439932163
3415,0.005274156049186128
3416,0.03910083524784518
3417,0.07654499588564226
3418,0.11018497138710527
3419,0.13390310646510423
3420,0.1454686637694744
3421,0.1462937730797708
3422,0.13964125048447706
3423,0.1291123980819993
3424,0.11787284650305171
3425,0.10834607737158237
3426,0.10209044565562062
3427,0.09972531330964671
3428,0.10088502935172439
